avg_first_response_time,treatment,experiment
23811.4,1,Emotion Labeling
17162.375,0,Emotion Labeling
23663.25,0,Emotion Labeling
11820.666666666666,0,Emotion Labeling
32435.4,0,Emotion Labeling
19803.0,1,Emotion Labeling
12644.0,0,Emotion Labeling
16203.0,0,Emotion Labeling
23615.833333333332,0,Emotion Labeling
36486.555555555555,1,Emotion Labeling
7030.0,1,Emotion Labeling
13319.3,1,Emotion Labeling
27830.714285714286,1,Emotion Labeling
19444.2,1,Emotion Labeling
29478.46153846154,1,Emotion Labeling
16459.0,0,Emotion Labeling
39896.2,0,Emotion Labeling
31050.8,1,Emotion Labeling
18876.18181818182,1,Emotion Labeling
4983.0,1,Emotion Labeling
39664.2,0,Emotion Labeling
49810.1,1,Emotion Labeling
6705.0,0,Emotion Labeling
23501.222222222223,1,Emotion Labeling
15396.625,0,Emotion Labeling
25975.75,0,Emotion Labeling
8671.5,0,Emotion Labeling
18806.25,0,Emotion Labeling
24456.75,0,Emotion Labeling
379439.6666666667,0,Emotion Labeling
20251.5,0,Emotion Labeling
20909.6,1,Emotion Labeling
33811187.73913044,0,Emotion Labeling
20136.75,0,Emotion Labeling
120420627.0,0,Emotion Labeling
154134.0,0,Emotion Labeling
112296.57142857143,1,Emotion Labeling
200846.4,1,Emotion Labeling
10506.75,0,Emotion Labeling
15235.8,1,Emotion Labeling
27344.333333333332,1,Emotion Labeling
176020.6,1,Emotion Labeling
22878.8,1,Emotion Labeling
21288.0,1,Emotion Labeling
76223.0,0,Emotion Labeling
16044.8,1,Emotion Labeling
33935.8,1,Emotion Labeling
24933.6,0,Emotion Labeling
21285.5,0,Emotion Labeling
61108.0,0,Emotion Labeling
39568.6,1,Emotion Labeling
125788.28571428572,1,Emotion Labeling
20012.625,1,Emotion Labeling
6020.2,1,Emotion Labeling
18313.75,0,Emotion Labeling
318747.0,0,Emotion Labeling
11224.75,0,Emotion Labeling
14504.125,1,Emotion Labeling
8283.4,1,Emotion Labeling
16768.75,0,Emotion Labeling
10711427.0,1,Emotion Labeling
12206.75,0,Emotion Labeling
28585.5,0,Emotion Labeling
23292.25,0,Emotion Labeling
52237.444444444445,1,Emotion Labeling
27670.25,0,Emotion Labeling
29861.07692307692,0,Emotion Labeling
56416.75,0,Emotion Labeling
73174.75,1,Emotion Labeling
44346.4,1,Emotion Labeling
22436.6,1,Emotion Labeling
18977.0,1,Emotion Labeling
1831652.3125,1,Emotion Labeling
9494.5,0,Emotion Labeling
24069.6,1,Emotion Labeling
10669.166666666666,0,Emotion Labeling
16277.375,1,Emotion Labeling
21476.5,0,Emotion Labeling
25666.4,1,Emotion Labeling
22692.0,1,Emotion Labeling
14532.444444444443,0,Emotion Labeling
18001.5,0,Emotion Labeling
47447.5,0,Emotion Labeling
15967.4,1,Emotion Labeling
16505.4,1,Emotion Labeling
16471.6,1,Emotion Labeling
13066.166666666666,1,Emotion Labeling
13833.4,1,Emotion Labeling
21605.8,1,Emotion Labeling
17047.5,1,Emotion Labeling
16412.5,0,Emotion Labeling
36999.6,0,Emotion Labeling
35587.857142857145,1,Emotion Labeling
23881.909090909092,0,Emotion Labeling
23558.6,0,Emotion Labeling
23095.4,1,Emotion Labeling
26798.0,1,Emotion Labeling
27150.85714285714,1,Emotion Labeling
23841.4,1,Emotion Labeling
19202.375,1,Emotion Labeling
16862.6,0,Emotion Labeling
10950.5,1,Emotion Labeling
14866.75,1,Emotion Labeling
19540.625,1,Emotion Labeling
21977.833333333332,0,Emotion Labeling
7456.0,0,Emotion Labeling
11633.714285714286,1,Emotion Labeling
15111.0,1,Emotion Labeling
24490.8,1,Emotion Labeling
26036.727272727272,1,Emotion Labeling
15886.42857142857,1,Emotion Labeling
19086.46153846154,1,Emotion Labeling
16056.4,0,Emotion Labeling
19278.666666666668,0,Emotion Labeling
9862.5,0,Emotion Labeling
52012.0,0,Emotion Labeling
29868.14285714286,1,Emotion Labeling
18677.75,1,Emotion Labeling
37824.0,1,Emotion Labeling
16042.222222222224,0,Emotion Labeling
15781.0,1,Emotion Labeling
29258.92307692308,0,Emotion Labeling
8075.5,0,Emotion Labeling
12577.125,1,Emotion Labeling
23016.2,0,Emotion Labeling
21520.8,0,Emotion Labeling
9330.818181818182,1,Emotion Labeling
27732.416666666668,0,Emotion Labeling
9204.285714285714,1,Emotion Labeling
17608.75,0,Emotion Labeling
18541.75,1,Emotion Labeling
529703.125,1,Emotion Labeling
42589.333333333336,1,Emotion Labeling
40287.181818181816,0,Emotion Labeling
20853.666666666668,1,Emotion Labeling
14252.4,1,Emotion Labeling
13561.09090909091,1,Emotion Labeling
32189.0,1,Emotion Labeling
14045.5,0,Emotion Labeling
44365.76470588235,0,Emotion Labeling
20941.0,1,Emotion Labeling
24824.14285714286,1,Emotion Labeling
23550.2,1,Emotion Labeling
7185.25,1,Emotion Labeling
10289.2,0,Emotion Labeling
13806.09090909091,1,Emotion Labeling
23808.4,0,Emotion Labeling
24148.5,1,Emotion Labeling
45479.4,1,Emotion Labeling
31465.6,1,Emotion Labeling
32772.153846153844,1,Emotion Labeling
43863.77777777778,0,Emotion Labeling
19203.25,1,Emotion Labeling
15096.75,0,Emotion Labeling
9963.111111111111,0,Emotion Labeling
9382.0,1,Emotion Labeling
8741.25,0,Emotion Labeling
37111.625,0,Emotion Labeling
27175.75,1,Emotion Labeling
85481.83333333333,0,Emotion Labeling
93594.4,1,Emotion Labeling
45097.0,1,Emotion Labeling
80137.4,1,Emotion Labeling
14532.0,0,Emotion Labeling
51058.6,1,Emotion Labeling
20772.5,0,Emotion Labeling
99895.41666666669,0,Emotion Labeling
53066.71428571428,1,Emotion Labeling
19777.916666666668,0,Emotion Labeling
36972.0,0,Emotion Labeling
19757.0,0,Emotion Labeling
24898.0,0,Emotion Labeling
41450.6,1,Emotion Labeling
15620.57142857143,0,Emotion Labeling
49427.6,1,Emotion Labeling
25721.083333333332,1,Emotion Labeling
11919510.857142856,1,Emotion Labeling
14787.285714285714,1,Emotion Labeling
9075.42857142857,1,Emotion Labeling
19349.666666666668,0,Emotion Labeling
10206.4,1,Emotion Labeling
16289.75,0,Emotion Labeling
4973.5,0,Emotion Labeling
5292037.5,0,Emotion Labeling
27292.75,0,Emotion Labeling
10859.166666666666,0,Emotion Labeling
29569.5,1,Emotion Labeling
11345.545454545454,0,Emotion Labeling
12575.2,1,Emotion Labeling
32761.5,0,Emotion Labeling
36275.6,1,Emotion Labeling
14413.111111111111,1,Emotion Labeling
23303.25,0,Emotion Labeling
90535.75,0,Emotion Labeling
15147.75,0,Emotion Labeling
220905.9090909091,1,Emotion Labeling
17781.11111111111,1,Emotion Labeling
19031.8,1,Emotion Labeling
14743.6,1,Emotion Labeling
9390.0,1,Emotion Labeling
10231.5,0,Emotion Labeling
33921.4,0,Emotion Labeling
18745.25,0,Emotion Labeling
18346.4,1,Emotion Labeling
11195.0,1,Emotion Labeling
10290.8,1,Emotion Labeling
13101.285714285714,1,Emotion Labeling
17698.5,0,Emotion Labeling
11211.5,0,Emotion Labeling
14467.2,1,Emotion Labeling
14030.2,1,Emotion Labeling
20862.7,1,Emotion Labeling
7769.0,1,Emotion Labeling
5573.333333333333,0,Emotion Labeling
28420.0,0,Emotion Labeling
9399.8,1,Emotion Labeling
22642.0,0,Emotion Labeling
25348.18181818182,1,Emotion Labeling
11852.5,0,Emotion Labeling
10256.25,0,Emotion Labeling
16975.4,1,Emotion Labeling
16507.4,1,Emotion Labeling
25037.0,0,Emotion Labeling
75744.25,0,Emotion Labeling
4875.333333333333,0,Emotion Labeling
6852.8,1,Emotion Labeling
13391.4,1,Emotion Labeling
87106.25,1,Emotion Labeling
17734.666666666668,0,Emotion Labeling
12172.75,0,Emotion Labeling
67905.0,1,Emotion Labeling
24562.2,1,Emotion Labeling
9540.8,1,Emotion Labeling
12567.25,1,Emotion Labeling
17307.14285714286,0,Emotion Labeling
35109.5,0,Emotion Labeling
19526.333333333332,0,Emotion Labeling
15721.857142857143,1,Emotion Labeling
20565.0,0,Emotion Labeling
20173.25,0,Emotion Labeling
16179.6,1,Emotion Labeling
41530.25,0,Emotion Labeling
14918.5,0,Emotion Labeling
38380.42857142857,0,Emotion Labeling
26546.0,0,Emotion Labeling
13176.0,1,Emotion Labeling
18214.75,0,Emotion Labeling
120971525.0,1,Emotion Labeling
180509.14285714287,0,Emotion Labeling
364845.71428571426,0,Emotion Labeling
15885.25,0,Emotion Labeling
4741.0,0,Emotion Labeling
53157.2,1,Emotion Labeling
17155.0,1,Emotion Labeling
15368.0,0,Emotion Labeling
14497.5,0,Emotion Labeling
109221.75,0,Emotion Labeling
23685.8,1,Emotion Labeling
13480.5,0,Emotion Labeling
19100.75,0,Emotion Labeling
13213.8,1,Emotion Labeling
7736.25,0,Emotion Labeling
28857148.42857143,1,Emotion Labeling
32628.11111111111,0,Emotion Labeling
68233.14285714286,1,Emotion Labeling
11726.285714285714,1,Emotion Labeling
8902.42857142857,0,Emotion Labeling
7627.0,1,Emotion Labeling
38916.6,0,Emotion Labeling
16551.5,0,Emotion Labeling
28058.0,1,Emotion Labeling
16966.75,0,Emotion Labeling
12677.2,1,Emotion Labeling
14477.6,1,Emotion Labeling
23332.875,1,Emotion Labeling
5420.0,1,Emotion Labeling
32104.2,0,Emotion Labeling
19949.2,1,Emotion Labeling
23184.5,0,Emotion Labeling
18938.5,0,Emotion Labeling
19110.5,0,Emotion Labeling
7947.8,1,Emotion Labeling
12512.421052631578,1,Emotion Labeling
17394.285714285714,0,Emotion Labeling
32855.0,0,Emotion Labeling
185545.4,1,Emotion Labeling
10906.0,0,Emotion Labeling
26078.6,1,Emotion Labeling
74876.25,0,Emotion Labeling
21204938.75,0,Emotion Labeling
35468.0,1,Emotion Labeling
29787.8,1,Emotion Labeling
31563.8,1,Emotion Labeling
13946.0,0,Emotion Labeling
110621.85714285714,1,Emotion Labeling
31016.25,0,Emotion Labeling
27803.0,0,Emotion Labeling
131273.2,1,Emotion Labeling
43385.8,1,Emotion Labeling
23675.0,1,Emotion Labeling
100528.0,0,Emotion Labeling
44516.2,1,Emotion Labeling
27501.0,1,Emotion Labeling
30760.0,1,Emotion Labeling
14289.0,0,Emotion Labeling
50014.75,0,Emotion Labeling
12685.0,0,Emotion Labeling
14711.4,1,Emotion Labeling
19683.8,1,Emotion Labeling
28060.6,1,Emotion Labeling
85032.0,0,Emotion Labeling
186766.7142857143,1,Emotion Labeling
11238.2,0,Emotion Labeling
17324.4,1,Emotion Labeling
16052.4,1,Emotion Labeling
20846.8,1,Emotion Labeling
51942.0,0,Emotion Labeling
28939.0,0,Emotion Labeling
9123.2,1,Emotion Labeling
39207.75,0,Emotion Labeling
23268.8,1,Emotion Labeling
12392.0,1,Emotion Labeling
30171.166666666668,0,Emotion Labeling
16727.0,0,Emotion Labeling
19701.0,0,Emotion Labeling
10156.4,1,Emotion Labeling
142494.0,1,Emotion Labeling
67380.4,1,Emotion Labeling
33052.6,1,Emotion Labeling
12079.4,1,Emotion Labeling
29917.2,1,Emotion Labeling
20354.6,1,Emotion Labeling
51816.71428571428,0,Emotion Labeling
33637.8,1,Emotion Labeling
58769.5,1,Emotion Labeling
10730.6,0,Emotion Labeling
15786.8,1,Emotion Labeling
33440.5,0,Emotion Labeling
220582.75,0,Emotion Labeling
11619.4,0,Emotion Labeling
93690.83333333331,0,Emotion Labeling
44754.8,1,Emotion Labeling
15565.75,1,Emotion Labeling
31958.25,0,Emotion Labeling
12060.0,0,Emotion Labeling
21912.875,0,Emotion Labeling
12357.2,1,Emotion Labeling
23868.4,0,Emotion Labeling
27541.0,0,Emotion Labeling
13611.42857142857,1,Emotion Labeling
25502.3,0,Emotion Labeling
27404.4,1,Emotion Labeling
82034.16666666667,0,Emotion Labeling
96585.0,1,Emotion Labeling
38103.4,0,Emotion Labeling
41802.6,1,Emotion Labeling
21889.5,0,Emotion Labeling
27190.25,0,Emotion Labeling
25416.0,1,Emotion Labeling
43196.230769230766,1,Emotion Labeling
57050.25,0,Emotion Labeling
25701.75,0,Emotion Labeling
19427.0,0,Emotion Labeling
24424.8,1,Emotion Labeling
51901.6,1,Emotion Labeling
49575.1,1,Emotion Labeling
52541.2,1,Emotion Labeling
50460973.0,1,Emotion Labeling
44151.2,1,Emotion Labeling
19822.0,1,Emotion Labeling
51536532.8,0,Emotion Labeling
133322.14285714287,0,Emotion Labeling
26382.666666666668,1,Emotion Labeling
37815701.875,1,Emotion Labeling
13104.75,0,Emotion Labeling
22191.4,1,Emotion Labeling
5938.75,0,Emotion Labeling
41984.0,0,Emotion Labeling
16435.5,0,Emotion Labeling
29319.4,1,Emotion Labeling
27141.714285714286,0,Emotion Labeling
17460.0,0,Emotion Labeling
13496.5,0,Emotion Labeling
8406.666666666666,0,Emotion Labeling
29688.263157894737,0,Emotion Labeling
15378.75,0,Emotion Labeling
25323.63157894737,1,Emotion Labeling
36569.8,1,Emotion Labeling
8024.333333333333,0,Emotion Labeling
17134.2,1,Emotion Labeling
4860.5,0,Emotion Labeling
20083.0,1,Emotion Labeling
10495.75,0,Emotion Labeling
50321.5,0,Emotion Labeling
33319.25,0,Emotion Labeling
13377.75,0,Emotion Labeling
12377.0,1,Emotion Labeling
15096.142857142857,1,Emotion Labeling
47583.0,0,Emotion Labeling
15963.6,1,Emotion Labeling
18037.454545454544,0,Emotion Labeling
64631.0,0,Emotion Labeling
14114.666666666666,0,Emotion Labeling
18779.75,0,Emotion Labeling
24405.8,1,Emotion Labeling
16034.6,1,Emotion Labeling
22244.75,0,Emotion Labeling
11205.0,1,Emotion Labeling
52657.0,0,Emotion Labeling
17264.2,1,Emotion Labeling
27460.0,0,Emotion Labeling
15814.857142857143,1,Emotion Labeling
26409.6,1,Emotion Labeling
53361.57142857143,1,Emotion Labeling
23427.222222222223,1,Emotion Labeling
10154.75,0,Emotion Labeling
25811.4,1,Emotion Labeling
24896.2,1,Emotion Labeling
28872.11111111111,0,Emotion Labeling
11335.0,0,Emotion Labeling
8439.25,0,Emotion Labeling
11546.5,0,Emotion Labeling
9997.9,0,Emotion Labeling
23646.5,0,Emotion Labeling
26107.0,0,Emotion Labeling
42625.5,0,Emotion Labeling
13418.25,0,Emotion Labeling
40955.0,1,Emotion Labeling
26220.333333333332,0,Emotion Labeling
362946.375,1,Emotion Labeling
47898.25,0,Emotion Labeling
40264.125,1,Emotion Labeling
8050902.625,0,Emotion Labeling
41339.8,1,Emotion Labeling
41664.25,0,Emotion Labeling
76376.85714285714,1,Emotion Labeling
41816.0,1,Emotion Labeling
30669.0,1,Emotion Labeling
45563.55,0,Emotion Labeling
41615.78571428572,0,Emotion Labeling
64882.75,0,Emotion Labeling
22461.5,0,Emotion Labeling
13971.42857142857,0,Emotion Labeling
21232.285714285714,1,Emotion Labeling
10031.4,1,Emotion Labeling
6032334.6,0,Emotion Labeling
24802.25,0,Emotion Labeling
21680.0,0,Emotion Labeling
22876.157894736843,1,Emotion Labeling
13093.5,1,Emotion Labeling
10002.42857142857,0,Emotion Labeling
19801.4,1,Emotion Labeling
89053.42857142857,1,Emotion Labeling
50673.4,1,Emotion Labeling
11745.25,0,Emotion Labeling
21813.78947368421,1,Emotion Labeling
27057.571428571428,0,Emotion Labeling
41995.375,1,Emotion Labeling
125551.25,0,Emotion Labeling
39097.75,0,Emotion Labeling
22737.2,1,Emotion Labeling
16126.545454545454,1,Emotion Labeling
25015.14285714286,0,Emotion Labeling
37356.625,0,Emotion Labeling
34629.5,0,Emotion Labeling
520598.93333333335,1,Emotion Labeling
23604.6,1,Emotion Labeling
37722.8,1,Emotion Labeling
32577.4,1,Emotion Labeling
22663.444444444445,1,Emotion Labeling
15654714.0,0,Emotion Labeling
19446.25,0,Emotion Labeling
12450.8,1,Emotion Labeling
24876.7,0,Emotion Labeling
170542.0,1,Emotion Labeling
35191.0,0,Emotion Labeling
21956.14285714286,1,Emotion Labeling
64054.916666666664,1,Emotion Labeling
11702.166666666666,0,Emotion Labeling
18710.75,0,Emotion Labeling
137295.83333333334,0,Emotion Labeling
14258.9,1,Emotion Labeling
66308.2,0,Emotion Labeling
78314.22222222222,0,Emotion Labeling
29592.777777777777,0,Emotion Labeling
52707.833333333336,0,Emotion Labeling
24602.8,1,Emotion Labeling
7915.6,1,Emotion Labeling
9355.142857142857,0,Emotion Labeling
55757.0,0,Emotion Labeling
2937064.0,1,Emotion Labeling
5037.25,0,Emotion Labeling
19667.0,0,Emotion Labeling
10110.25,0,Emotion Labeling
10970.857142857143,1,Emotion Labeling
11581.6,0,Emotion Labeling
177025.4,0,Emotion Labeling
9599.666666666666,0,Emotion Labeling
8265.0,1,Emotion Labeling
18357.6,1,Emotion Labeling
11648.888888888889,0,Emotion Labeling
109745.5,0,Emotion Labeling
4460147.0,0,Emotion Labeling
28717.4,1,Emotion Labeling
18895.0,1,Emotion Labeling
45602.5,0,Emotion Labeling
15603.8,0,Emotion Labeling
11705.4,1,Emotion Labeling
51959.166666666664,0,Emotion Labeling
17501.6,1,Emotion Labeling
25351.714285714286,1,Emotion Labeling
17164.0,0,Emotion Labeling
9969.75,0,Emotion Labeling
51972760.8,1,Emotion Labeling
4625.0,0,Emotion Labeling
48793.25,1,Emotion Labeling
4549.0,0,Emotion Labeling
9629.0,1,Emotion Labeling
74990.7,1,Emotion Labeling
26287956.5,1,Emotion Labeling
46328.75,0,Emotion Labeling
11793.4,1,Emotion Labeling
38450.2,1,Emotion Labeling
15023.6,1,Emotion Labeling
24655.64285714286,1,Emotion Labeling
7924.2,1,Emotion Labeling
12847.76923076923,1,Emotion Labeling
15456.07142857143,1,Emotion Labeling
604800000.0,0,Emotion Labeling
55023184.81818182,1,Emotion Labeling
120982501.8,1,Emotion Labeling
18017.7,0,Emotion Labeling
106883.0,0,Emotion Labeling
15342.222222222224,1,Emotion Labeling
20470.1,1,Emotion Labeling
60492161.7,1,Emotion Labeling
10952.5,0,Emotion Labeling
128143.8,1,Emotion Labeling
8550.75,1,Emotion Labeling
14406.4,0,Emotion Labeling
7654.25,0,Emotion Labeling
15464.6,1,Emotion Labeling
17803.571428571428,0,Emotion Labeling
15433.0,1,Emotion Labeling
10856.8,1,Emotion Labeling
12150.25,0,Emotion Labeling
18069.8,1,Emotion Labeling
25883.652173913044,1,Emotion Labeling
8657.0,0,Emotion Labeling
8646.0,1,Emotion Labeling
14654.2,1,Emotion Labeling
20168.5,0,Emotion Labeling
7968.2,0,Emotion Labeling
9031.8,0,Emotion Labeling
12377.333333333334,0,Emotion Labeling
21597.25,0,Emotion Labeling
39264.2,1,Emotion Labeling
9383.6,1,Emotion Labeling
10975.5,0,Emotion Labeling
32110.25,0,Emotion Labeling
18258.222222222223,0,Emotion Labeling
54200.333333333336,0,Emotion Labeling
38207.3,0,Emotion Labeling
6476.2,0,Emotion Labeling
23202.8,1,Emotion Labeling
9112.272727272728,1,Emotion Labeling
16420.0,1,Emotion Labeling
13376.57142857143,1,Emotion Labeling
58740.42857142857,1,Emotion Labeling
72146.4,1,Emotion Labeling
14595.7,0,Emotion Labeling
7526.0,0,Emotion Labeling
16447.0,1,Emotion Labeling
51163.2,1,Emotion Labeling
9413.75,0,Emotion Labeling
16349.0,1,Emotion Labeling
17253.4,1,Emotion Labeling
11310.3,1,Emotion Labeling
13166.4,0,Emotion Labeling
12195.25,0,Emotion Labeling
16490.6,1,Emotion Labeling
15942.8,1,Emotion Labeling
79457.75,0,Emotion Labeling
1811682.4,1,Emotion Labeling
14918.0,0,Emotion Labeling
24206.14285714286,1,Emotion Labeling
30672.7,1,Emotion Labeling
21763.6,0,Emotion Labeling
10128486.75,0,Emotion Labeling
39183.25,0,Emotion Labeling
8391.5,0,Emotion Labeling
83203.33333333333,0,Emotion Labeling
38561.3,0,Emotion Labeling
13678.733333333334,0,Emotion Labeling
21126.25,0,Emotion Labeling
121848.16666666669,0,Emotion Labeling
29272.272727272728,0,Emotion Labeling
73487.66666666667,1,Emotion Labeling
10847.714285714286,0,Emotion Labeling
7221.75,0,Emotion Labeling
18850.6,1,Emotion Labeling
10198.4,1,Emotion Labeling
10582.4,1,Emotion Labeling
4871.75,0,Emotion Labeling
336467.4,1,Emotion Labeling
16819.0,0,Emotion Labeling
5150.8,0,Emotion Labeling
10735.6,1,Emotion Labeling
22906.5,0,Emotion Labeling
4373.5,0,Emotion Labeling
11092.4,1,Emotion Labeling
6317.5,0,Emotion Labeling
6380.5,0,Emotion Labeling
24270.25,0,Emotion Labeling
8639.5,0,Emotion Labeling
28866.6,1,Emotion Labeling
18168.75,1,Emotion Labeling
11270.6,1,Emotion Labeling
7525.6,1,Emotion Labeling
6063.666666666667,0,Emotion Labeling
21666176.25,1,Emotion Labeling
7330.6,1,Emotion Labeling
15946.0,1,Emotion Labeling
9155.25,0,Emotion Labeling
14545.666666666666,1,Emotion Labeling
36316.5,0,Emotion Labeling
22666.571428571428,1,Emotion Labeling
120965496.8,1,Emotion Labeling
28184.0,0,Emotion Labeling
3733303.8,1,Emotion Labeling
5217.25,0,Emotion Labeling
9800.0,0,Emotion Labeling
6134.0,0,Emotion Labeling
26567.5,0,Emotion Labeling
35926.2,1,Emotion Labeling
20430.166666666668,0,Emotion Labeling
6778.8,1,Emotion Labeling
7871.2,1,Emotion Labeling
12904.714285714286,0,Emotion Labeling
10693.2,1,Emotion Labeling
238649.0,0,Emotion Labeling
9645.0,1,Emotion Labeling
39640.75,0,Emotion Labeling
21614.75,1,Emotion Labeling
24822.5,0,Emotion Labeling
12414.8,0,Emotion Labeling
11249.866666666669,0,Emotion Labeling
25012.666666666668,1,Emotion Labeling
14120.6,1,Emotion Labeling
15364.5,0,Emotion Labeling
20624.8,1,Emotion Labeling
16093.0,0,Emotion Labeling
109241.33333333331,1,Emotion Labeling
33042.142857142855,1,Emotion Labeling
15061.25,1,Emotion Labeling
15274.0,0,Emotion Labeling
21705.2,0,Emotion Labeling
16238.4,1,Emotion Labeling
151207413.25,1,Emotion Labeling
32776.28571428572,0,Emotion Labeling
14299.75,0,Emotion Labeling
17595.85714285714,0,Emotion Labeling
5842.25,0,Emotion Labeling
17440.75,0,Emotion Labeling
16413.0,1,Emotion Labeling
18762.6,0,Emotion Labeling
20260.5,0,Emotion Labeling
10170.2,1,Emotion Labeling
18272.4,1,Emotion Labeling
29296.714285714286,1,Emotion Labeling
12595.5,1,Emotion Labeling
13062.666666666666,1,Emotion Labeling
20649.909090909092,1,Emotion Labeling
21101.5,0,Emotion Labeling
19743.4,1,Emotion Labeling
8661.416666666666,1,Emotion Labeling
25305.0,1,Emotion Labeling
29041.8,1,Emotion Labeling
15605.0,1,Emotion Labeling
10749.75,1,Emotion Labeling
15742.75,1,Emotion Labeling
19065.933333333334,1,Emotion Labeling
29354.25,0,Emotion Labeling
8760.7,0,Emotion Labeling
53355.0,1,Emotion Labeling
18884.0,1,Emotion Labeling
120975398.2,0,Emotion Labeling
12371.714285714286,1,Emotion Labeling
12582.25,0,Emotion Labeling
33708.6,1,Emotion Labeling
26238.9,1,Emotion Labeling
30579.75,0,Emotion Labeling
18601.81818181818,0,Emotion Labeling
49327.5,0,Emotion Labeling
20056.11111111111,1,Emotion Labeling
11281.583333333334,1,Emotion Labeling
10189.25,0,Emotion Labeling
41237.21428571428,1,Emotion Labeling
48374.3,0,Emotion Labeling
17216.25,0,Emotion Labeling
74733.3,0,Emotion Labeling
27497.666666666668,1,Emotion Labeling
15059.2,0,Emotion Labeling
15952.75,0,Emotion Labeling
17275.14285714286,1,Emotion Labeling
22507.25,0,Emotion Labeling
14646.6,1,Emotion Labeling
11870.8,1,Emotion Labeling
74125076.57142857,0,Emotion Labeling
42529.28571428572,0,Emotion Labeling
23852.0,0,Emotion Labeling
13535.0,0,Emotion Labeling
22398.35714285714,0,Emotion Labeling
15609.833333333334,0,Emotion Labeling
12895.4,1,Emotion Labeling
40064774.76923077,1,Emotion Labeling
27986.39285714286,1,Emotion Labeling
106174.8,1,Emotion Labeling
18914.4,1,Emotion Labeling
28359.14285714286,1,Emotion Labeling
100881.2,0,Emotion Labeling
16247.857142857143,0,Emotion Labeling
4276713.8,1,Emotion Labeling
52050.15789473684,1,Emotion Labeling
130486.8,1,Emotion Labeling
108687.0,0,Emotion Labeling
42129.25,0,Emotion Labeling
41756.0,1,Emotion Labeling
18784.25,0,Emotion Labeling
8999.0,1,Emotion Labeling
20520.85714285714,1,Emotion Labeling
6924.75,1,Emotion Labeling
6510.0,1,Emotion Labeling
21093.6,0,Emotion Labeling
38406.0,1,Emotion Labeling
27404.2,1,Emotion Labeling
40660.6,1,Emotion Labeling
9450.111111111111,0,Emotion Labeling
16194.4,1,Emotion Labeling
9975.4,1,Emotion Labeling
41418.75,0,Emotion Labeling
16079.8,0,Emotion Labeling
14359.0,0,Emotion Labeling
35994.6,0,Emotion Labeling
21549.0,0,Emotion Labeling
13592.2,0,Emotion Labeling
39646.5,0,Emotion Labeling
41877.2,1,Emotion Labeling
12906.25,0,Emotion Labeling
19918.0,1,Emotion Labeling
22216.0,1,Emotion Labeling
31218.75,0,Emotion Labeling
38692.25,0,Emotion Labeling
14764.8,1,Emotion Labeling
14264.6,1,Emotion Labeling
23046.5,1,Emotion Labeling
1559568.6666666667,0,Emotion Labeling
167607.0,0,Emotion Labeling
25820.25,0,Emotion Labeling
16283.09090909091,1,Emotion Labeling
16723.5,0,Emotion Labeling
11903134.166666666,1,Emotion Labeling
10853.6,1,Emotion Labeling
10221.4,1,Emotion Labeling
29984.6,0,Emotion Labeling
10736.0,0,Emotion Labeling
12728.4,1,Emotion Labeling
14506.142857142857,0,Emotion Labeling
10918.875,1,Emotion Labeling
20129.75,0,Emotion Labeling
13105.6,1,Emotion Labeling
10232.8,1,Emotion Labeling
9907.75,0,Emotion Labeling
11949.8,1,Emotion Labeling
14448.75,0,Emotion Labeling
6709.5,0,Emotion Labeling
13883.25,0,Emotion Labeling
13295.0,0,Emotion Labeling
26305.4,1,Emotion Labeling
10828.0,1,Emotion Labeling
12859.4,1,Emotion Labeling
6745.25,0,Emotion Labeling
17442.5,0,Emotion Labeling
137214.2,0,Emotion Labeling
36713.75,0,Emotion Labeling
8534.4,1,Emotion Labeling
13637.0,0,Emotion Labeling
27299.285714285714,1,Emotion Labeling
17482.2,1,Emotion Labeling
10764.0,1,Emotion Labeling
7552.75,0,Emotion Labeling
26441.7,1,Emotion Labeling
6255.6,1,Emotion Labeling
7853.3,1,Emotion Labeling
13164.333333333334,0,Emotion Labeling
5325.0,0,Emotion Labeling
15431.25,0,Emotion Labeling
19095.25,0,Emotion Labeling
10439.0,1,Emotion Labeling
11683.2,1,Emotion Labeling
27774.8,1,Emotion Labeling
15447.0,1,Emotion Labeling
19457.6,0,Emotion Labeling
9227.2,1,Emotion Labeling
13300.5,0,Emotion Labeling
17204.0,1,Emotion Labeling
11309.0,1,Emotion Labeling
7695.25,0,Emotion Labeling
120986102.6,1,Emotion Labeling
86421478.85714285,0,Emotion Labeling
24192.333333333332,0,Emotion Labeling
49297.4,1,Emotion Labeling
17073.53846153846,0,Emotion Labeling
19041.4,1,Emotion Labeling
7338.25,0,Emotion Labeling
15673.5,0,Emotion Labeling
11397.42857142857,1,Emotion Labeling
6367.166666666667,0,Emotion Labeling
6623.285714285715,1,Emotion Labeling
13387.8,1,Emotion Labeling
10689.75,0,Emotion Labeling
17926.7,1,Emotion Labeling
5859.0,1,Emotion Labeling
11751.23076923077,1,Emotion Labeling
13402.42857142857,1,Emotion Labeling
16052.42857142857,1,Emotion Labeling
7932.4,0,Emotion Labeling
11505.25,0,Emotion Labeling
8305.4,1,Emotion Labeling
9645.75,0,Emotion Labeling
8553.6,1,Emotion Labeling
7242.0,1,Emotion Labeling
7463.428571428572,1,Emotion Labeling
11681.25,0,Emotion Labeling
30351.75,0,Emotion Labeling
