correct,treatment,user_id,problem_id,experiment
1,1,420325,1355457.0,Emotion Labeling
1,0,420329,1355457.0,Emotion Labeling
0,0,420329,1355456.0,Emotion Labeling
0,0,420332,1355456.0,Emotion Labeling
0,0,420332,1355457.0,Emotion Labeling
0,0,420358,1355456.0,Emotion Labeling
1,0,420358,1355457.0,Emotion Labeling
1,0,420371,1355456.0,Emotion Labeling
1,0,420371,1355457.0,Emotion Labeling
1,0,420375,1355456.0,Emotion Labeling
1,0,420375,1355457.0,Emotion Labeling
1,1,420402,1355456.0,Emotion Labeling
0,1,420402,1355457.0,Emotion Labeling
1,1,420404,1355457.0,Emotion Labeling
0,1,420404,1355456.0,Emotion Labeling
1,0,420406,1355457.0,Emotion Labeling
1,0,420406,1355456.0,Emotion Labeling
1,1,420417,1355457.0,Emotion Labeling
1,1,420417,1355456.0,Emotion Labeling
1,1,420419,1355457.0,Emotion Labeling
1,1,420419,1355456.0,Emotion Labeling
1,0,420422,1355456.0,Emotion Labeling
1,0,420422,1355457.0,Emotion Labeling
1,0,420424,1355456.0,Emotion Labeling
1,0,420424,1355457.0,Emotion Labeling
1,0,420428,1355456.0,Emotion Labeling
1,0,420428,1355457.0,Emotion Labeling
1,0,420431,1355456.0,Emotion Labeling
1,0,420431,1355457.0,Emotion Labeling
1,0,420432,1355457.0,Emotion Labeling
1,0,420432,1355456.0,Emotion Labeling
0,0,420433,1355457.0,Emotion Labeling
0,0,420433,1355456.0,Emotion Labeling
1,0,420434,1355456.0,Emotion Labeling
1,0,420434,1355457.0,Emotion Labeling
1,0,420437,1355457.0,Emotion Labeling
1,0,420437,1355456.0,Emotion Labeling
1,0,420438,1355456.0,Emotion Labeling
1,0,420438,1355457.0,Emotion Labeling
1,0,420439,1355456.0,Emotion Labeling
1,0,420439,1355457.0,Emotion Labeling
0,1,420441,1355456.0,Emotion Labeling
1,1,420441,1355457.0,Emotion Labeling
0,1,420446,1355456.0,Emotion Labeling
1,1,420446,1355457.0,Emotion Labeling
1,0,420449,1355457.0,Emotion Labeling
1,0,420449,1355456.0,Emotion Labeling
1,0,421461,1355456.0,Emotion Labeling
1,0,421461,1355457.0,Emotion Labeling
1,1,422181,1355457.0,Emotion Labeling
1,1,422181,1355456.0,Emotion Labeling
1,0,422243,1355456.0,Emotion Labeling
1,0,422243,1355457.0,Emotion Labeling
0,0,422245,1355457.0,Emotion Labeling
1,0,422245,1355456.0,Emotion Labeling
1,0,422247,1355456.0,Emotion Labeling
0,0,422247,1355457.0,Emotion Labeling
0,0,422248,1355457.0,Emotion Labeling
1,0,422248,1355456.0,Emotion Labeling
1,0,422250,1355456.0,Emotion Labeling
0,0,422250,1355457.0,Emotion Labeling
0,0,422252,1355457.0,Emotion Labeling
1,0,422252,1355456.0,Emotion Labeling
1,0,422253,1355457.0,Emotion Labeling
1,0,422253,1355456.0,Emotion Labeling
0,0,422255,1355457.0,Emotion Labeling
1,0,422255,1355456.0,Emotion Labeling
0,1,422256,1355456.0,Emotion Labeling
1,1,422256,1355457.0,Emotion Labeling
0,0,422257,1355456.0,Emotion Labeling
0,0,422257,1355457.0,Emotion Labeling
1,0,422259,1355456.0,Emotion Labeling
1,0,422259,1355457.0,Emotion Labeling
0,0,422260,1355456.0,Emotion Labeling
0,0,422260,1355457.0,Emotion Labeling
1,1,422465,1355456.0,Emotion Labeling
0,1,422465,1355457.0,Emotion Labeling
0,0,422466,1355457.0,Emotion Labeling
1,0,422466,1355456.0,Emotion Labeling
1,1,422467,1355457.0,Emotion Labeling
0,1,422467,1355456.0,Emotion Labeling
1,1,422469,1355456.0,Emotion Labeling
1,1,422469,1355457.0,Emotion Labeling
1,1,422470,1355456.0,Emotion Labeling
1,1,422470,1355457.0,Emotion Labeling
1,1,422471,1355457.0,Emotion Labeling
0,1,422471,1355456.0,Emotion Labeling
1,0,422473,1355456.0,Emotion Labeling
0,0,422473,1355457.0,Emotion Labeling
1,1,422474,1355456.0,Emotion Labeling
1,1,422474,1355457.0,Emotion Labeling
0,1,422475,1355457.0,Emotion Labeling
0,1,422475,1355456.0,Emotion Labeling
1,0,422476,1355457.0,Emotion Labeling
1,0,422476,1355456.0,Emotion Labeling
1,0,422478,1355457.0,Emotion Labeling
0,0,422478,1355456.0,Emotion Labeling
1,1,422482,1355456.0,Emotion Labeling
1,1,422482,1355457.0,Emotion Labeling
1,1,422484,1355456.0,Emotion Labeling
1,1,422484,1355457.0,Emotion Labeling
1,1,422513,1355456.0,Emotion Labeling
1,1,422513,1355457.0,Emotion Labeling
1,0,422605,1355456.0,Emotion Labeling
1,0,422605,1355457.0,Emotion Labeling
1,0,422762,1355457.0,Emotion Labeling
1,0,422762,1355456.0,Emotion Labeling
1,1,422904,1355457.0,Emotion Labeling
1,1,422904,1355456.0,Emotion Labeling
1,1,422923,1355457.0,Emotion Labeling
1,1,422923,1355456.0,Emotion Labeling
1,0,422925,1355456.0,Emotion Labeling
1,0,422925,1355457.0,Emotion Labeling
0,0,422933,1355456.0,Emotion Labeling
1,0,422933,1355457.0,Emotion Labeling
0,0,422935,1355456.0,Emotion Labeling
1,0,422935,1355457.0,Emotion Labeling
0,0,422936,1355456.0,Emotion Labeling
1,0,422936,1355457.0,Emotion Labeling
1,0,422951,1355457.0,Emotion Labeling
1,0,422951,1355456.0,Emotion Labeling
1,0,422965,1355456.0,Emotion Labeling
1,0,422965,1355457.0,Emotion Labeling
1,0,422967,1355457.0,Emotion Labeling
1,0,422967,1355456.0,Emotion Labeling
0,1,422972,1355457.0,Emotion Labeling
1,1,422972,1355456.0,Emotion Labeling
1,1,422973,1355456.0,Emotion Labeling
1,1,422973,1355457.0,Emotion Labeling
0,1,422976,1355457.0,Emotion Labeling
1,1,422976,1355456.0,Emotion Labeling
0,0,422979,1355456.0,Emotion Labeling
1,0,422979,1355457.0,Emotion Labeling
1,1,422982,1355456.0,Emotion Labeling
1,1,422982,1355457.0,Emotion Labeling
1,0,422986,1355456.0,Emotion Labeling
1,0,422986,1355457.0,Emotion Labeling
1,1,422987,1355457.0,Emotion Labeling
0,1,422987,1355456.0,Emotion Labeling
1,0,423017,1355457.0,Emotion Labeling
1,0,423017,1355456.0,Emotion Labeling
1,1,423018,1355456.0,Emotion Labeling
1,1,423018,1355457.0,Emotion Labeling
1,1,423021,1355456.0,Emotion Labeling
1,1,423021,1355457.0,Emotion Labeling
1,0,423022,1355456.0,Emotion Labeling
1,0,423022,1355457.0,Emotion Labeling
1,0,423027,1355456.0,Emotion Labeling
1,0,423027,1355457.0,Emotion Labeling
1,0,423033,1355456.0,Emotion Labeling
0,0,423033,1355457.0,Emotion Labeling
1,1,423035,1355456.0,Emotion Labeling
0,1,423035,1355457.0,Emotion Labeling
1,1,423219,1355456.0,Emotion Labeling
0,1,423219,1355457.0,Emotion Labeling
0,1,423220,1355456.0,Emotion Labeling
0,1,423220,1355457.0,Emotion Labeling
1,1,423407,1355456.0,Emotion Labeling
1,1,423407,1355457.0,Emotion Labeling
0,1,423408,1355457.0,Emotion Labeling
0,1,423408,1355456.0,Emotion Labeling
1,1,423409,1355457.0,Emotion Labeling
1,1,423409,1355456.0,Emotion Labeling
1,0,423410,1355456.0,Emotion Labeling
1,0,423410,1355457.0,Emotion Labeling
1,0,423414,1355456.0,Emotion Labeling
1,0,423414,1355457.0,Emotion Labeling
0,1,423415,1355456.0,Emotion Labeling
1,1,423415,1355457.0,Emotion Labeling
1,1,423429,1355456.0,Emotion Labeling
1,1,423429,1355457.0,Emotion Labeling
1,1,423430,1355457.0,Emotion Labeling
0,1,423430,1355456.0,Emotion Labeling
1,1,423434,1355456.0,Emotion Labeling
1,1,423434,1355457.0,Emotion Labeling
1,1,423435,1355457.0,Emotion Labeling
1,1,423436,1355456.0,Emotion Labeling
1,1,423436,1355457.0,Emotion Labeling
1,0,423437,1355456.0,Emotion Labeling
1,0,423437,1355457.0,Emotion Labeling
1,1,423454,1355457.0,Emotion Labeling
1,1,423454,1355456.0,Emotion Labeling
1,1,423456,1355456.0,Emotion Labeling
1,1,423456,1355457.0,Emotion Labeling
1,0,423460,1355456.0,Emotion Labeling
1,0,423460,1355457.0,Emotion Labeling
1,0,423462,1355457.0,Emotion Labeling
1,0,423462,1355456.0,Emotion Labeling
1,0,423463,1355457.0,Emotion Labeling
1,0,423463,1355456.0,Emotion Labeling
0,1,423465,1355457.0,Emotion Labeling
1,1,423465,1355456.0,Emotion Labeling
1,0,423472,1355457.0,Emotion Labeling
1,0,423472,1355456.0,Emotion Labeling
1,1,423473,1355456.0,Emotion Labeling
1,1,423473,1355457.0,Emotion Labeling
0,0,423479,1355456.0,Emotion Labeling
0,0,423479,1355457.0,Emotion Labeling
1,0,423508,1355457.0,Emotion Labeling
1,0,423508,1355456.0,Emotion Labeling
1,0,423513,1355457.0,Emotion Labeling
1,0,423513,1355456.0,Emotion Labeling
0,1,423517,1355456.0,Emotion Labeling
1,1,423517,1355457.0,Emotion Labeling
1,0,423518,1355457.0,Emotion Labeling
1,0,423518,1355456.0,Emotion Labeling
1,1,423519,1355457.0,Emotion Labeling
1,1,423519,1355456.0,Emotion Labeling
1,0,423542,1355456.0,Emotion Labeling
1,0,423611,1355457.0,Emotion Labeling
0,0,423611,1355456.0,Emotion Labeling
1,0,423621,1355457.0,Emotion Labeling
1,0,423621,1355456.0,Emotion Labeling
0,1,423655,1355456.0,Emotion Labeling
0,1,423655,1355457.0,Emotion Labeling
1,1,423663,1355456.0,Emotion Labeling
1,1,423663,1355457.0,Emotion Labeling
1,0,423664,1355457.0,Emotion Labeling
0,0,423664,1355456.0,Emotion Labeling
1,1,423667,1355456.0,Emotion Labeling
1,1,423667,1355457.0,Emotion Labeling
0,1,423669,1355457.0,Emotion Labeling
1,1,423669,1355456.0,Emotion Labeling
1,1,423670,1355457.0,Emotion Labeling
1,1,423670,1355456.0,Emotion Labeling
1,0,423671,1355457.0,Emotion Labeling
1,0,423671,1355456.0,Emotion Labeling
1,1,423672,1355457.0,Emotion Labeling
1,1,423672,1355456.0,Emotion Labeling
0,0,423673,1355457.0,Emotion Labeling
0,0,423673,1355456.0,Emotion Labeling
1,0,423753,1355457.0,Emotion Labeling
1,0,423753,1355456.0,Emotion Labeling
1,1,424134,1355457.0,Emotion Labeling
0,1,424134,1355456.0,Emotion Labeling
1,0,424240,1355457.0,Emotion Labeling
1,0,424240,1355456.0,Emotion Labeling
1,0,424338,1355456.0,Emotion Labeling
1,0,424338,1355457.0,Emotion Labeling
1,0,424586,1355456.0,Emotion Labeling
1,0,424586,1355457.0,Emotion Labeling
0,1,424589,1355457.0,Emotion Labeling
0,1,424589,1355456.0,Emotion Labeling
1,1,424591,1355456.0,Emotion Labeling
1,1,424591,1355457.0,Emotion Labeling
0,0,424592,1355457.0,Emotion Labeling
0,0,424592,1355456.0,Emotion Labeling
1,1,424595,1355457.0,Emotion Labeling
1,1,424595,1355456.0,Emotion Labeling
0,0,424605,1355456.0,Emotion Labeling
1,0,424605,1355457.0,Emotion Labeling
1,0,424607,1355456.0,Emotion Labeling
0,0,424607,1355457.0,Emotion Labeling
0,0,424626,1355457.0,Emotion Labeling
1,0,424626,1355456.0,Emotion Labeling
0,0,424627,1355456.0,Emotion Labeling
1,0,424627,1355457.0,Emotion Labeling
1,1,424630,1355456.0,Emotion Labeling
0,1,424630,1355457.0,Emotion Labeling
1,0,424632,1355457.0,Emotion Labeling
0,0,424632,1355456.0,Emotion Labeling
0,1,424634,1355457.0,Emotion Labeling
1,1,424634,1355456.0,Emotion Labeling
1,0,426510,1355456.0,Emotion Labeling
1,0,426510,1355457.0,Emotion Labeling
0,1,426513,1355456.0,Emotion Labeling
0,1,426513,1355457.0,Emotion Labeling
1,0,426515,1355456.0,Emotion Labeling
1,0,426515,1355457.0,Emotion Labeling
0,0,426534,1355457.0,Emotion Labeling
1,0,426534,1355456.0,Emotion Labeling
1,0,426547,1355456.0,Emotion Labeling
1,0,426547,1355457.0,Emotion Labeling
1,0,426616,1355457.0,Emotion Labeling
0,0,426616,1355456.0,Emotion Labeling
1,1,426619,1355456.0,Emotion Labeling
0,1,426619,1355457.0,Emotion Labeling
1,0,426620,1355456.0,Emotion Labeling
1,0,426620,1355457.0,Emotion Labeling
1,0,426623,1355457.0,Emotion Labeling
1,0,426623,1355456.0,Emotion Labeling
1,0,426624,1355457.0,Emotion Labeling
1,0,426624,1355456.0,Emotion Labeling
1,0,426625,1355456.0,Emotion Labeling
1,0,426625,1355457.0,Emotion Labeling
1,1,426627,1355457.0,Emotion Labeling
0,1,426627,1355456.0,Emotion Labeling
1,1,426634,1355457.0,Emotion Labeling
0,1,426634,1355456.0,Emotion Labeling
1,1,426635,1355456.0,Emotion Labeling
1,1,426635,1355457.0,Emotion Labeling
1,0,426637,1355456.0,Emotion Labeling
1,0,426794,1355456.0,Emotion Labeling
1,0,426794,1355457.0,Emotion Labeling
1,1,426845,1355456.0,Emotion Labeling
1,1,426845,1355457.0,Emotion Labeling
1,1,426998,1355456.0,Emotion Labeling
1,1,426998,1355457.0,Emotion Labeling
1,1,426999,1355457.0,Emotion Labeling
1,1,426999,1355456.0,Emotion Labeling
1,0,427002,1355456.0,Emotion Labeling
0,0,427002,1355457.0,Emotion Labeling
1,0,427005,1355456.0,Emotion Labeling
1,0,427005,1355457.0,Emotion Labeling
1,1,427006,1355457.0,Emotion Labeling
0,1,427006,1355456.0,Emotion Labeling
1,1,427007,1355456.0,Emotion Labeling
1,1,427007,1355457.0,Emotion Labeling
1,1,427012,1355457.0,Emotion Labeling
0,1,427012,1355456.0,Emotion Labeling
1,0,427013,1355456.0,Emotion Labeling
1,0,427013,1355457.0,Emotion Labeling
1,0,427015,1355457.0,Emotion Labeling
0,0,427015,1355456.0,Emotion Labeling
0,0,427016,1355457.0,Emotion Labeling
0,0,427016,1355456.0,Emotion Labeling
1,1,427017,1355457.0,Emotion Labeling
1,1,427017,1355456.0,Emotion Labeling
1,1,427018,1355457.0,Emotion Labeling
1,1,427018,1355456.0,Emotion Labeling
1,0,427021,1355457.0,Emotion Labeling
1,0,427021,1355456.0,Emotion Labeling
1,1,428256,1355456.0,Emotion Labeling
1,1,428256,1355457.0,Emotion Labeling
1,1,428327,1355457.0,Emotion Labeling
1,1,428327,1355456.0,Emotion Labeling
1,1,428328,1355457.0,Emotion Labeling
1,1,428328,1355456.0,Emotion Labeling
1,0,429203,1355457.0,Emotion Labeling
0,0,429203,1355456.0,Emotion Labeling
1,0,429503,1355456.0,Emotion Labeling
1,0,429503,1355457.0,Emotion Labeling
1,1,430105,1355457.0,Emotion Labeling
1,1,430105,1355456.0,Emotion Labeling
0,0,430107,1355456.0,Emotion Labeling
1,0,430107,1355457.0,Emotion Labeling
1,0,430108,1355457.0,Emotion Labeling
1,0,430108,1355456.0,Emotion Labeling
0,0,430109,1355456.0,Emotion Labeling
1,0,430109,1355457.0,Emotion Labeling
1,0,430111,1355457.0,Emotion Labeling
1,0,430111,1355456.0,Emotion Labeling
1,0,430120,1355457.0,Emotion Labeling
1,0,430120,1355456.0,Emotion Labeling
1,1,430130,1355456.0,Emotion Labeling
1,1,430130,1355457.0,Emotion Labeling
1,0,430136,1355457.0,Emotion Labeling
1,0,430136,1355456.0,Emotion Labeling
0,0,430137,1355456.0,Emotion Labeling
1,0,430137,1355457.0,Emotion Labeling
1,0,430582,1355457.0,Emotion Labeling
1,0,430582,1355456.0,Emotion Labeling
1,0,432214,1355457.0,Emotion Labeling
0,0,432214,1355456.0,Emotion Labeling
0,1,432549,1355456.0,Emotion Labeling
0,1,432549,1355457.0,Emotion Labeling
1,0,432550,1355457.0,Emotion Labeling
0,0,432550,1355456.0,Emotion Labeling
1,0,432554,1355456.0,Emotion Labeling
1,0,432554,1355457.0,Emotion Labeling
0,0,432556,1355456.0,Emotion Labeling
0,0,432556,1355457.0,Emotion Labeling
0,0,432558,1355457.0,Emotion Labeling
0,0,432558,1355456.0,Emotion Labeling
0,0,432559,1355457.0,Emotion Labeling
1,0,432559,1355456.0,Emotion Labeling
0,1,432560,1355457.0,Emotion Labeling
0,1,432560,1355456.0,Emotion Labeling
1,1,432561,1355456.0,Emotion Labeling
1,1,432561,1355457.0,Emotion Labeling
1,0,432562,1355456.0,Emotion Labeling
1,0,432562,1355457.0,Emotion Labeling
0,0,432563,1355456.0,Emotion Labeling
0,0,432563,1355457.0,Emotion Labeling
0,0,432564,1355456.0,Emotion Labeling
1,0,432564,1355457.0,Emotion Labeling
1,1,432565,1355456.0,Emotion Labeling
1,1,432565,1355457.0,Emotion Labeling
1,0,432566,1355457.0,Emotion Labeling
1,0,432566,1355456.0,Emotion Labeling
0,0,432567,1355456.0,Emotion Labeling
1,0,432567,1355457.0,Emotion Labeling
1,1,432568,1355457.0,Emotion Labeling
0,1,432568,1355456.0,Emotion Labeling
1,0,432569,1355456.0,Emotion Labeling
1,0,432569,1355457.0,Emotion Labeling
1,0,432571,1355457.0,Emotion Labeling
1,0,432571,1355456.0,Emotion Labeling
1,0,432574,1355457.0,Emotion Labeling
1,0,432574,1355456.0,Emotion Labeling
1,1,432576,1355457.0,Emotion Labeling
1,1,432576,1355456.0,Emotion Labeling
1,0,432577,1355456.0,Emotion Labeling
1,0,432577,1355457.0,Emotion Labeling
1,0,432578,1355456.0,Emotion Labeling
1,0,432578,1355457.0,Emotion Labeling
1,1,432579,1355456.0,Emotion Labeling
1,1,432579,1355457.0,Emotion Labeling
1,0,432580,1355456.0,Emotion Labeling
0,0,432580,1355457.0,Emotion Labeling
1,1,432581,1355456.0,Emotion Labeling
1,1,432581,1355457.0,Emotion Labeling
1,1,432582,1355456.0,Emotion Labeling
1,1,432582,1355457.0,Emotion Labeling
1,0,432585,1355456.0,Emotion Labeling
1,0,432585,1355457.0,Emotion Labeling
1,1,432595,1355457.0,Emotion Labeling
0,1,432595,1355456.0,Emotion Labeling
1,0,432596,1355457.0,Emotion Labeling
1,0,432596,1355456.0,Emotion Labeling
1,0,432597,1355456.0,Emotion Labeling
1,0,432597,1355457.0,Emotion Labeling
1,0,432598,1355457.0,Emotion Labeling
0,0,432598,1355456.0,Emotion Labeling
0,1,432604,1355456.0,Emotion Labeling
1,1,432604,1355457.0,Emotion Labeling
0,0,432614,1355456.0,Emotion Labeling
0,0,432614,1355457.0,Emotion Labeling
1,0,432619,1355456.0,Emotion Labeling
1,0,432619,1355457.0,Emotion Labeling
1,1,432620,1355457.0,Emotion Labeling
1,1,432620,1355456.0,Emotion Labeling
1,0,432621,1355456.0,Emotion Labeling
0,0,432621,1355457.0,Emotion Labeling
1,1,432674,1355457.0,Emotion Labeling
1,1,432674,1355456.0,Emotion Labeling
1,0,432680,1355456.0,Emotion Labeling
1,0,432680,1355457.0,Emotion Labeling
1,0,432681,1355457.0,Emotion Labeling
1,0,432681,1355456.0,Emotion Labeling
1,1,432736,1355456.0,Emotion Labeling
0,1,432736,1355457.0,Emotion Labeling
1,1,432737,1355457.0,Emotion Labeling
0,1,432737,1355456.0,Emotion Labeling
0,1,432751,1355457.0,Emotion Labeling
1,0,432795,1355456.0,Emotion Labeling
0,0,432795,1355457.0,Emotion Labeling
0,0,432831,1355456.0,Emotion Labeling
0,0,432831,1355457.0,Emotion Labeling
0,0,432832,1355456.0,Emotion Labeling
0,0,432832,1355457.0,Emotion Labeling
1,1,433150,1355456.0,Emotion Labeling
1,1,433150,1355457.0,Emotion Labeling
1,1,433202,1355456.0,Emotion Labeling
1,1,433202,1355457.0,Emotion Labeling
0,1,433221,1355456.0,Emotion Labeling
0,1,433221,1355457.0,Emotion Labeling
0,1,433223,1355457.0,Emotion Labeling
1,1,433223,1355456.0,Emotion Labeling
1,0,434086,1355456.0,Emotion Labeling
1,0,434086,1355457.0,Emotion Labeling
0,0,434403,1355457.0,Emotion Labeling
1,0,434403,1355456.0,Emotion Labeling
1,1,434577,1355457.0,Emotion Labeling
1,1,434577,1355456.0,Emotion Labeling
0,1,434585,1355457.0,Emotion Labeling
1,1,434585,1355456.0,Emotion Labeling
1,1,434596,1355457.0,Emotion Labeling
1,1,434596,1355456.0,Emotion Labeling
1,0,434650,1355456.0,Emotion Labeling
0,0,434650,1355457.0,Emotion Labeling
1,0,434815,1355457.0,Emotion Labeling
1,0,434815,1355456.0,Emotion Labeling
1,1,434835,1355456.0,Emotion Labeling
1,1,434835,1355457.0,Emotion Labeling
0,1,434837,1355456.0,Emotion Labeling
1,1,434837,1355457.0,Emotion Labeling
1,1,434843,1355456.0,Emotion Labeling
1,1,434843,1355457.0,Emotion Labeling
1,0,434852,1355456.0,Emotion Labeling
1,0,434852,1355457.0,Emotion Labeling
1,0,434866,1355457.0,Emotion Labeling
1,0,434866,1355456.0,Emotion Labeling
1,1,434867,1355457.0,Emotion Labeling
1,1,434867,1355456.0,Emotion Labeling
1,0,434869,1355456.0,Emotion Labeling
1,0,434869,1355457.0,Emotion Labeling
1,1,434875,1355457.0,Emotion Labeling
1,1,434875,1355456.0,Emotion Labeling
0,0,434885,1355457.0,Emotion Labeling
1,0,434885,1355456.0,Emotion Labeling
0,0,434898,1355456.0,Emotion Labeling
1,0,434898,1355457.0,Emotion Labeling
0,0,434910,1355456.0,Emotion Labeling
1,0,434910,1355457.0,Emotion Labeling
1,1,434921,1355457.0,Emotion Labeling
1,1,434921,1355456.0,Emotion Labeling
1,1,434950,1355456.0,Emotion Labeling
1,1,434950,1355457.0,Emotion Labeling
1,1,434952,1355457.0,Emotion Labeling
1,1,434952,1355456.0,Emotion Labeling
1,1,434969,1355456.0,Emotion Labeling
1,1,434969,1355457.0,Emotion Labeling
1,1,434983,1355457.0,Emotion Labeling
1,1,434983,1355456.0,Emotion Labeling
1,1,434993,1355457.0,Emotion Labeling
1,1,434993,1355456.0,Emotion Labeling
1,0,435003,1355457.0,Emotion Labeling
1,0,435003,1355456.0,Emotion Labeling
0,1,435005,1355456.0,Emotion Labeling
0,1,435005,1355457.0,Emotion Labeling
0,1,435010,1355457.0,Emotion Labeling
1,1,435010,1355456.0,Emotion Labeling
1,0,435018,1355456.0,Emotion Labeling
1,0,435018,1355457.0,Emotion Labeling
1,1,435024,1355457.0,Emotion Labeling
1,1,435024,1355456.0,Emotion Labeling
1,0,435043,1355457.0,Emotion Labeling
1,0,435043,1355456.0,Emotion Labeling
1,0,435071,1355457.0,Emotion Labeling
1,0,435071,1355456.0,Emotion Labeling
0,0,435079,1355456.0,Emotion Labeling
1,0,435079,1355457.0,Emotion Labeling
0,1,435081,1355457.0,Emotion Labeling
1,1,435081,1355456.0,Emotion Labeling
1,1,435082,1355456.0,Emotion Labeling
0,1,435082,1355457.0,Emotion Labeling
1,0,435085,1355457.0,Emotion Labeling
0,0,435085,1355456.0,Emotion Labeling
0,0,435086,1355457.0,Emotion Labeling
1,0,435086,1355456.0,Emotion Labeling
1,0,435087,1355457.0,Emotion Labeling
1,0,435087,1355456.0,Emotion Labeling
1,1,435088,1355456.0,Emotion Labeling
1,1,435088,1355457.0,Emotion Labeling
1,0,435089,1355457.0,Emotion Labeling
1,0,435089,1355456.0,Emotion Labeling
1,0,435090,1355457.0,Emotion Labeling
1,0,435090,1355456.0,Emotion Labeling
1,1,435097,1355457.0,Emotion Labeling
1,1,435097,1355456.0,Emotion Labeling
1,0,435107,1355457.0,Emotion Labeling
0,0,435107,1355456.0,Emotion Labeling
1,1,435125,1355457.0,Emotion Labeling
1,1,435125,1355456.0,Emotion Labeling
1,0,435126,1355456.0,Emotion Labeling
1,0,435126,1355457.0,Emotion Labeling
0,1,435127,1355456.0,Emotion Labeling
0,1,435127,1355457.0,Emotion Labeling
0,0,435128,1355456.0,Emotion Labeling
1,0,435128,1355457.0,Emotion Labeling
1,0,435132,1355456.0,Emotion Labeling
1,0,435132,1355457.0,Emotion Labeling
1,1,435133,1355456.0,Emotion Labeling
1,1,435133,1355457.0,Emotion Labeling
0,0,435136,1355456.0,Emotion Labeling
0,0,435136,1355457.0,Emotion Labeling
1,0,435162,1355456.0,Emotion Labeling
0,0,435162,1355457.0,Emotion Labeling
1,0,435181,1355457.0,Emotion Labeling
1,0,435181,1355456.0,Emotion Labeling
0,1,435190,1355456.0,Emotion Labeling
0,1,435190,1355457.0,Emotion Labeling
1,1,435298,1355457.0,Emotion Labeling
1,1,435298,1355456.0,Emotion Labeling
1,1,435302,1355456.0,Emotion Labeling
1,1,435302,1355457.0,Emotion Labeling
1,1,435323,1355457.0,Emotion Labeling
1,1,435323,1355456.0,Emotion Labeling
0,1,435412,1355456.0,Emotion Labeling
0,1,435412,1355457.0,Emotion Labeling
1,1,435435,1355456.0,Emotion Labeling
1,1,435435,1355457.0,Emotion Labeling
1,0,435438,1355456.0,Emotion Labeling
1,0,435438,1355457.0,Emotion Labeling
1,0,435484,1355456.0,Emotion Labeling
1,0,435484,1355457.0,Emotion Labeling
0,1,435493,1355457.0,Emotion Labeling
1,1,435493,1355456.0,Emotion Labeling
1,0,435502,1355456.0,Emotion Labeling
1,0,435502,1355457.0,Emotion Labeling
1,0,435521,1355457.0,Emotion Labeling
1,0,435521,1355456.0,Emotion Labeling
1,0,435534,1355457.0,Emotion Labeling
1,0,435534,1355456.0,Emotion Labeling
0,1,435559,1355457.0,Emotion Labeling
0,1,435559,1355456.0,Emotion Labeling
1,0,435579,1355457.0,Emotion Labeling
1,0,435579,1355456.0,Emotion Labeling
0,0,435605,1355456.0,Emotion Labeling
0,0,435605,1355457.0,Emotion Labeling
1,0,435621,1355457.0,Emotion Labeling
0,0,435621,1355456.0,Emotion Labeling
1,0,435627,1355456.0,Emotion Labeling
1,0,435627,1355457.0,Emotion Labeling
1,0,435660,1355457.0,Emotion Labeling
0,0,435660,1355456.0,Emotion Labeling
0,1,436088,1355457.0,Emotion Labeling
1,1,436088,1355456.0,Emotion Labeling
1,1,436170,1355456.0,Emotion Labeling
1,1,436170,1355457.0,Emotion Labeling
1,0,436380,1355456.0,Emotion Labeling
1,0,436380,1355457.0,Emotion Labeling
1,0,436550,1355456.0,Emotion Labeling
1,0,436550,1355457.0,Emotion Labeling
1,0,436584,1355456.0,Emotion Labeling
1,0,436584,1355457.0,Emotion Labeling
1,0,436598,1355456.0,Emotion Labeling
0,0,436598,1355457.0,Emotion Labeling
0,0,436854,1355456.0,Emotion Labeling
0,0,436854,1355457.0,Emotion Labeling
1,1,436961,1355457.0,Emotion Labeling
1,1,436961,1355456.0,Emotion Labeling
0,0,437486,1355456.0,Emotion Labeling
0,0,437486,1355457.0,Emotion Labeling
0,1,437487,1355456.0,Emotion Labeling
0,1,437487,1355457.0,Emotion Labeling
0,0,437490,1355457.0,Emotion Labeling
0,0,437490,1355456.0,Emotion Labeling
0,0,437491,1355456.0,Emotion Labeling
0,0,437491,1355457.0,Emotion Labeling
1,1,437492,1355456.0,Emotion Labeling
0,1,437492,1355457.0,Emotion Labeling
1,1,437493,1355457.0,Emotion Labeling
1,1,437493,1355456.0,Emotion Labeling
0,0,437494,1355457.0,Emotion Labeling
0,0,437494,1355456.0,Emotion Labeling
1,1,437495,1355457.0,Emotion Labeling
0,1,437495,1355456.0,Emotion Labeling
1,0,437496,1355457.0,Emotion Labeling
0,0,437496,1355456.0,Emotion Labeling
0,1,437497,1355456.0,Emotion Labeling
1,1,437497,1355457.0,Emotion Labeling
1,0,437498,1355457.0,Emotion Labeling
1,0,437498,1355456.0,Emotion Labeling
0,1,437520,1355456.0,Emotion Labeling
0,1,437520,1355457.0,Emotion Labeling
1,0,437776,1355456.0,Emotion Labeling
1,0,437776,1355457.0,Emotion Labeling
1,1,438225,1355457.0,Emotion Labeling
1,1,438225,1355456.0,Emotion Labeling
0,1,438608,1355457.0,Emotion Labeling
0,1,438608,1355456.0,Emotion Labeling
0,0,438609,1355457.0,Emotion Labeling
0,0,438609,1355456.0,Emotion Labeling
