avg_first_response_time,treatment,experiment
201773191.0,0,Confidence Judgments
1403833.0,0,Confidence Judgments
76742.16666666667,1,Confidence Judgments
101261288.16666669,0,Confidence Judgments
4839206.0,1,Confidence Judgments
12416678.857142856,1,Confidence Judgments
36810071.28571428,0,Confidence Judgments
131157.0,0,Confidence Judgments
132188.5,1,Confidence Judgments
7226.0,0,Confidence Judgments
17905889.8125,0,Confidence Judgments
63368.75,1,Confidence Judgments
97876.83333333331,1,Confidence Judgments
76827.85714285714,1,Confidence Judgments
94302.58333333331,1,Confidence Judgments
310833.0,0,Confidence Judgments
113550.0,0,Confidence Judgments
129915.57894736844,0,Confidence Judgments
142632.83333333334,0,Confidence Judgments
94728.2,1,Confidence Judgments
248520.0,0,Confidence Judgments
92247.75,0,Confidence Judgments
22028799.0,1,Confidence Judgments
94254.0,0,Confidence Judgments
130272.0,0,Confidence Judgments
337954.6666666667,0,Confidence Judgments
7705258.857142857,0,Confidence Judgments
241651.33333333337,1,Confidence Judgments
154845.125,1,Confidence Judgments
111807.75,1,Confidence Judgments
102671649.5,1,Confidence Judgments
79836.0,0,Confidence Judgments
207374.5,0,Confidence Judgments
302410379.5,0,Confidence Judgments
254149.5,1,Confidence Judgments
39316.0,1,Confidence Judgments
108570.7,0,Confidence Judgments
124547.375,0,Confidence Judgments
33595177.93333333,0,Confidence Judgments
201821.41666666663,0,Confidence Judgments
62004.166666666664,0,Confidence Judgments
12183023.842105264,0,Confidence Judgments
216339.0,0,Confidence Judgments
4069228.5,0,Confidence Judgments
67658.5,0,Confidence Judgments
109307107.54545456,1,Confidence Judgments
126820.14285714286,0,Confidence Judgments
55253645.27272727,0,Confidence Judgments
125194898.5,0,Confidence Judgments
38215.73333333333,1,Confidence Judgments
91277.0,0,Confidence Judgments
2340126.75,0,Confidence Judgments
257107.85714285713,1,Confidence Judgments
90142.2,0,Confidence Judgments
97491.0,0,Confidence Judgments
92597.875,1,Confidence Judgments
29377.5,1,Confidence Judgments
100817234.83333331,0,Confidence Judgments
38858414.25,0,Confidence Judgments
42761.666666666664,0,Confidence Judgments
17136034.75,0,Confidence Judgments
107788.0,0,Confidence Judgments
30992.25,1,Confidence Judgments
1760623.4166666667,0,Confidence Judgments
201646193.33333337,0,Confidence Judgments
70898.66666666667,0,Confidence Judgments
561954132.0,0,Confidence Judgments
17462272.4,0,Confidence Judgments
60516403.2,1,Confidence Judgments
118185.625,0,Confidence Judgments
27265.0,0,Confidence Judgments
30559740.555555556,0,Confidence Judgments
28187.5,0,Confidence Judgments
20311.0,0,Confidence Judgments
198197.5,0,Confidence Judgments
11371313.0,0,Confidence Judgments
76304.5,0,Confidence Judgments
111340.5,1,Confidence Judgments
40396294.0,1,Confidence Judgments
109490.5,1,Confidence Judgments
458935.3333333333,0,Confidence Judgments
44594287.0,0,Confidence Judgments
39900.0,0,Confidence Judgments
2357103.1428571427,1,Confidence Judgments
1521930.5,0,Confidence Judgments
59661.0,0,Confidence Judgments
104584.5,1,Confidence Judgments
175398594.0,0,Confidence Judgments
14836.0,1,Confidence Judgments
45273.333333333336,0,Confidence Judgments
28365.0,1,Confidence Judgments
73984.0,0,Confidence Judgments
31091.25,0,Confidence Judgments
133169.16666666666,1,Confidence Judgments
48016956.4,1,Confidence Judgments
9584.0,0,Confidence Judgments
110540.0,0,Confidence Judgments
91812.0,0,Confidence Judgments
74497.0,1,Confidence Judgments
44089.6,1,Confidence Judgments
201616460.33333337,0,Confidence Judgments
6998.0,0,Confidence Judgments
263895.75,0,Confidence Judgments
402989.3333333333,0,Confidence Judgments
78454.0,1,Confidence Judgments
51447.0,1,Confidence Judgments
29823.25,0,Confidence Judgments
50082.0,0,Confidence Judgments
52505.0,0,Confidence Judgments
223012135.5,1,Confidence Judgments
205928.33333333337,1,Confidence Judgments
63834.28571428572,0,Confidence Judgments
81663.54545454546,0,Confidence Judgments
24030.0,0,Confidence Judgments
9489560.0,0,Confidence Judgments
146904.75,1,Confidence Judgments
33887.42857142857,0,Confidence Judgments
120384.5,1,Confidence Judgments
52343.0,1,Confidence Judgments
14983130.5,0,Confidence Judgments
127102.0,0,Confidence Judgments
22398272.0,0,Confidence Judgments
56006.25,0,Confidence Judgments
149249.25,0,Confidence Judgments
206501.5,0,Confidence Judgments
36513435.428571425,0,Confidence Judgments
76359.75,1,Confidence Judgments
63305.75,0,Confidence Judgments
77960.33333333333,1,Confidence Judgments
60247.25,1,Confidence Judgments
66921.5,0,Confidence Judgments
94213.875,1,Confidence Judgments
92833.5,0,Confidence Judgments
217182.75,0,Confidence Judgments
53542.5,0,Confidence Judgments
302919.3333333333,0,Confidence Judgments
541813.25,0,Confidence Judgments
102633.0,0,Confidence Judgments
127539.71428571428,0,Confidence Judgments
197555.5,0,Confidence Judgments
13123592.0,0,Confidence Judgments
160175.0,1,Confidence Judgments
223731.9,1,Confidence Judgments
22478012.0,1,Confidence Judgments
41387166.72727273,0,Confidence Judgments
48958388.0,0,Confidence Judgments
102204.875,0,Confidence Judgments
112150.75,1,Confidence Judgments
195676.66666666663,0,Confidence Judgments
122790.33333333331,0,Confidence Judgments
481730.0,1,Confidence Judgments
220302.66666666663,0,Confidence Judgments
105476.6,1,Confidence Judgments
112086.5,1,Confidence Judgments
13422581.285714284,1,Confidence Judgments
7322852.0,1,Confidence Judgments
11760019.111111112,0,Confidence Judgments
145701.75,0,Confidence Judgments
128740.75,0,Confidence Judgments
2727745.363636364,1,Confidence Judgments
177625.16666666666,1,Confidence Judgments
103245982.25,0,Confidence Judgments
36149.5,0,Confidence Judgments
17526878.5,1,Confidence Judgments
9820665.090909092,0,Confidence Judgments
205867237.0,0,Confidence Judgments
65282551.85714286,0,Confidence Judgments
29164841.5,1,Confidence Judgments
94214.85714285714,1,Confidence Judgments
162818.6,1,Confidence Judgments
135667.25,0,Confidence Judgments
7219.0,0,Confidence Judgments
251380468.5,0,Confidence Judgments
115092.4,1,Confidence Judgments
68692.0,0,Confidence Judgments
264545.5,0,Confidence Judgments
151249391.0,1,Confidence Judgments
130523.33333333331,0,Confidence Judgments
59110.0,0,Confidence Judgments
604800000.0,0,Confidence Judgments
6826.0,0,Confidence Judgments
175875.0,0,Confidence Judgments
17935.0,0,Confidence Judgments
274740.0,0,Confidence Judgments
30659.0,1,Confidence Judgments
130281999.0,0,Confidence Judgments
25658859.42857143,0,Confidence Judgments
38341765.45454545,0,Confidence Judgments
69154.75,0,Confidence Judgments
247641.2,0,Confidence Judgments
276695.6666666667,0,Confidence Judgments
137648.66666666666,0,Confidence Judgments
466311.1176470588,0,Confidence Judgments
177139.33333333334,1,Confidence Judgments
138338.6,0,Confidence Judgments
112452.0,1,Confidence Judgments
59145025.0,0,Confidence Judgments
50528735.666666664,0,Confidence Judgments
604800000.0,1,Confidence Judgments
95756.0,0,Confidence Judgments
884832.2,1,Confidence Judgments
9984694.888888888,1,Confidence Judgments
218675.11111111112,0,Confidence Judgments
10135207.857142856,0,Confidence Judgments
13963.0,0,Confidence Judgments
503249.0,1,Confidence Judgments
469217.0,0,Confidence Judgments
221414.66666666663,0,Confidence Judgments
16073537.545454543,0,Confidence Judgments
160565.5,0,Confidence Judgments
108710.75,1,Confidence Judgments
78350.0,1,Confidence Judgments
11196125.0,0,Confidence Judgments
9521149.75,0,Confidence Judgments
23493.25,0,Confidence Judgments
217657.33333333337,0,Confidence Judgments
25059.0,1,Confidence Judgments
118327.5,1,Confidence Judgments
153570.0,1,Confidence Judgments
136470.5,0,Confidence Judgments
28082.0,1,Confidence Judgments
31415.5,1,Confidence Judgments
155469.25,0,Confidence Judgments
67100.0,0,Confidence Judgments
13988.0,0,Confidence Judgments
107234.0,0,Confidence Judgments
95081.16666666669,0,Confidence Judgments
152196.75,1,Confidence Judgments
11242620.125,1,Confidence Judgments
190569.75,0,Confidence Judgments
875770.0,0,Confidence Judgments
77899.8,0,Confidence Judgments
116231.25,0,Confidence Judgments
54113.67741935484,1,Confidence Judgments
67897.0,0,Confidence Judgments
96349.5,1,Confidence Judgments
96754.16666666669,0,Confidence Judgments
142258.25,1,Confidence Judgments
95675.8,0,Confidence Judgments
216295.75,0,Confidence Judgments
153269.4,0,Confidence Judgments
137781.27272727274,1,Confidence Judgments
64740.666666666664,0,Confidence Judgments
27363020.0,0,Confidence Judgments
53223.0,1,Confidence Judgments
130475.25,0,Confidence Judgments
98723.2,0,Confidence Judgments
74734.25,0,Confidence Judgments
107110.57142857143,0,Confidence Judgments
153509.4,0,Confidence Judgments
3867669.0,0,Confidence Judgments
175267.33333333334,0,Confidence Judgments
90690.5,0,Confidence Judgments
167239.75,0,Confidence Judgments
197626.75,0,Confidence Judgments
8769.0,1,Confidence Judgments
202467.0,0,Confidence Judgments
172798.7142857143,0,Confidence Judgments
108221.36842105264,0,Confidence Judgments
6450130.461538462,0,Confidence Judgments
193495.5,0,Confidence Judgments
70922.0,0,Confidence Judgments
276029.6666666667,0,Confidence Judgments
16667.0,0,Confidence Judgments
130337.81818181818,1,Confidence Judgments
141789.85714285713,0,Confidence Judgments
179504.6,0,Confidence Judgments
306281.0,1,Confidence Judgments
92154.73333333334,1,Confidence Judgments
420404.9090909091,1,Confidence Judgments
159466.0,1,Confidence Judgments
604800000.0,0,Confidence Judgments
9002.0,0,Confidence Judgments
134521.0,1,Confidence Judgments
86034.0,0,Confidence Judgments
246697.0,0,Confidence Judgments
86775710.71428572,0,Confidence Judgments
42235.75,1,Confidence Judgments
60137.6,0,Confidence Judgments
208329.42857142855,1,Confidence Judgments
18788.0,1,Confidence Judgments
151155266.5,0,Confidence Judgments
172709687.33333334,0,Confidence Judgments
103613660.1,0,Confidence Judgments
135992.85714285713,0,Confidence Judgments
35318.166666666664,1,Confidence Judgments
92123.33333333331,0,Confidence Judgments
48355.5,0,Confidence Judgments
29017.5,0,Confidence Judgments
36507.833333333336,1,Confidence Judgments
110159.75,0,Confidence Judgments
80187.0,1,Confidence Judgments
281272.9285714286,0,Confidence Judgments
618324.1666666666,0,Confidence Judgments
10462649.666666666,0,Confidence Judgments
113544.42857142857,0,Confidence Judgments
41562.333333333336,0,Confidence Judgments
86482563.0,0,Confidence Judgments
47035.75,0,Confidence Judgments
96561.25,1,Confidence Judgments
62554.0,1,Confidence Judgments
396301.5,0,Confidence Judgments
83194.5,1,Confidence Judgments
8368.0,0,Confidence Judgments
75159661.125,0,Confidence Judgments
80075.05882352941,0,Confidence Judgments
3084117.714285714,0,Confidence Judgments
66350.0,0,Confidence Judgments
15272854.888888888,0,Confidence Judgments
97372.0,0,Confidence Judgments
11279157.125,0,Confidence Judgments
41544.0,0,Confidence Judgments
22637.85714285714,1,Confidence Judgments
30420.058823529413,1,Confidence Judgments
181839.53846153847,0,Confidence Judgments
38918.0,0,Confidence Judgments
43907.7,1,Confidence Judgments
38915324.333333336,0,Confidence Judgments
26954.5,1,Confidence Judgments
1274331.8,1,Confidence Judgments
61129.875,1,Confidence Judgments
7986.0,1,Confidence Judgments
63872.0,0,Confidence Judgments
37799.0,0,Confidence Judgments
42340.375,1,Confidence Judgments
302433638.0,1,Confidence Judgments
364631.6666666667,1,Confidence Judgments
33442.0625,1,Confidence Judgments
201273.1,0,Confidence Judgments
240378.875,1,Confidence Judgments
68030.0,1,Confidence Judgments
71376.0,1,Confidence Judgments
42232.0,0,Confidence Judgments
45266502.833333336,0,Confidence Judgments
71902501.82142857,1,Confidence Judgments
95223.54545454546,1,Confidence Judgments
81214747.3125,0,Confidence Judgments
21020460.0,0,Confidence Judgments
14438.0,1,Confidence Judgments
83884278.0,1,Confidence Judgments
31103129.555555556,0,Confidence Judgments
4731319.25,0,Confidence Judgments
328936.0,1,Confidence Judgments
741573.9666666667,1,Confidence Judgments
189112.0,0,Confidence Judgments
170464.75,1,Confidence Judgments
93747.5,1,Confidence Judgments
98155.0,1,Confidence Judgments
60746470.4,1,Confidence Judgments
95200374.0,1,Confidence Judgments
2114126.0,0,Confidence Judgments
66753.0,0,Confidence Judgments
4833.0,0,Confidence Judgments
16712021.875,0,Confidence Judgments
117534.33333333331,1,Confidence Judgments
25144183.06451613,1,Confidence Judgments
95768.2,0,Confidence Judgments
110408.0,1,Confidence Judgments
326732.6666666667,0,Confidence Judgments
184363.66666666663,0,Confidence Judgments
20420627.3,1,Confidence Judgments
66031637.333333336,0,Confidence Judgments
49368.5,0,Confidence Judgments
97227.75,0,Confidence Judgments
275451.0,1,Confidence Judgments
25258.0,1,Confidence Judgments
71852.83333333333,0,Confidence Judgments
15433.0,0,Confidence Judgments
120150.75,0,Confidence Judgments
71511.0,0,Confidence Judgments
164393.25,1,Confidence Judgments
158928.95454545456,1,Confidence Judgments
22758253.875,0,Confidence Judgments
131012.4,0,Confidence Judgments
424837.0,1,Confidence Judgments
195780.66666666663,1,Confidence Judgments
18058.0,0,Confidence Judgments
49016.0,0,Confidence Judgments
7419.0,0,Confidence Judgments
146356.2,0,Confidence Judgments
403353.0,0,Confidence Judgments
227995.0,0,Confidence Judgments
26961.0,1,Confidence Judgments
28683587.333333332,1,Confidence Judgments
104100.1,0,Confidence Judgments
12979.0,1,Confidence Judgments
28612976.0,0,Confidence Judgments
114404.0,0,Confidence Judgments
11567.0,1,Confidence Judgments
123670.33333333331,1,Confidence Judgments
96541.0,0,Confidence Judgments
358460.5,0,Confidence Judgments
86771229.66666667,0,Confidence Judgments
508759.3333333333,0,Confidence Judgments
27777.0,0,Confidence Judgments
477764.3333333333,0,Confidence Judgments
28687582.222222224,0,Confidence Judgments
39079.0,1,Confidence Judgments
128001.0,0,Confidence Judgments
158175.0,1,Confidence Judgments
89772.85714285714,1,Confidence Judgments
209598.63636363635,1,Confidence Judgments
678697.0,0,Confidence Judgments
302448.6,1,Confidence Judgments
247244.5,0,Confidence Judgments
107229.66666666669,0,Confidence Judgments
115311.66666666669,0,Confidence Judgments
17830539.666666668,0,Confidence Judgments
20714.571428571428,0,Confidence Judgments
76780.66666666667,0,Confidence Judgments
27722645.25,0,Confidence Judgments
169613.83333333334,0,Confidence Judgments
92277.7,0,Confidence Judgments
22108081.0,0,Confidence Judgments
200757.25,0,Confidence Judgments
171545.23529411765,0,Confidence Judgments
26046824.5,1,Confidence Judgments
466612.0,0,Confidence Judgments
3239214.6666666665,1,Confidence Judgments
10188421.75,0,Confidence Judgments
357689.4166666667,1,Confidence Judgments
9340380.555555556,0,Confidence Judgments
375080.5,0,Confidence Judgments
134531.85714285713,0,Confidence Judgments
15784825.0,1,Confidence Judgments
116092.58823529413,1,Confidence Judgments
43774388.75,0,Confidence Judgments
13774.0,0,Confidence Judgments
4457512.5,1,Confidence Judgments
61909487.5,0,Confidence Judgments
104317.58823529413,0,Confidence Judgments
8421.0,0,Confidence Judgments
9335.0,0,Confidence Judgments
106694.25,1,Confidence Judgments
90880.0,0,Confidence Judgments
185166.6,1,Confidence Judgments
21335002.0,0,Confidence Judgments
260657.07692307697,0,Confidence Judgments
111829.5,0,Confidence Judgments
93146.9,0,Confidence Judgments
103733.28571428572,1,Confidence Judgments
171934.33333333334,1,Confidence Judgments
4838768.0,1,Confidence Judgments
2487770.8333333335,1,Confidence Judgments
258301.66666666663,0,Confidence Judgments
2339389.25,0,Confidence Judgments
147367.0,1,Confidence Judgments
137772.5,0,Confidence Judgments
252530.5,0,Confidence Judgments
99277.0,0,Confidence Judgments
170249.25,0,Confidence Judgments
38781.0,0,Confidence Judgments
1347725.6666666667,0,Confidence Judgments
23479.833333333332,0,Confidence Judgments
92767.75,1,Confidence Judgments
28774.0,0,Confidence Judgments
373092.3333333333,0,Confidence Judgments
222728.75,1,Confidence Judgments
66404.5,0,Confidence Judgments
4785.0,0,Confidence Judgments
73627566.71428572,0,Confidence Judgments
151057862.0,0,Confidence Judgments
52013642.86666667,1,Confidence Judgments
14192507.333333334,1,Confidence Judgments
11051943.2,0,Confidence Judgments
175134605.0,0,Confidence Judgments
201684836.0,0,Confidence Judgments
237921.5,0,Confidence Judgments
28025863.333333332,0,Confidence Judgments
324727.0,0,Confidence Judgments
569548.6666666666,0,Confidence Judgments
261820.75,0,Confidence Judgments
40583.0,1,Confidence Judgments
10051.0,0,Confidence Judgments
21598.0,1,Confidence Judgments
139074.0,0,Confidence Judgments
16335.0,1,Confidence Judgments
21822.0,0,Confidence Judgments
14374083.5,1,Confidence Judgments
107303.0,0,Confidence Judgments
5388.0,0,Confidence Judgments
118735516.125,0,Confidence Judgments
194340.25,1,Confidence Judgments
151363318.5,0,Confidence Judgments
98205.5,1,Confidence Judgments
52768.5,1,Confidence Judgments
60992.666666666664,0,Confidence Judgments
51897.333333333336,0,Confidence Judgments
28332.666666666668,0,Confidence Judgments
32836.2,0,Confidence Judgments
147025.5,0,Confidence Judgments
21623978.5,0,Confidence Judgments
120468.5,0,Confidence Judgments
7722457.272727272,1,Confidence Judgments
130998.16666666669,1,Confidence Judgments
96831.4,0,Confidence Judgments
265637.0,0,Confidence Judgments
69873.0,1,Confidence Judgments
146438174.0,1,Confidence Judgments
43316.0,1,Confidence Judgments
140705.0,0,Confidence Judgments
134013.5,0,Confidence Judgments
36996.166666666664,1,Confidence Judgments
612074.5,0,Confidence Judgments
145136.7,1,Confidence Judgments
9462029.454545457,1,Confidence Judgments
116613.0,1,Confidence Judgments
8361.0,0,Confidence Judgments
110962.66666666669,1,Confidence Judgments
40480.25,0,Confidence Judgments
11966.0,0,Confidence Judgments
221618.5,1,Confidence Judgments
20278798.666666668,0,Confidence Judgments
21332336.0,0,Confidence Judgments
110327.16666666669,1,Confidence Judgments
68400.66666666667,0,Confidence Judgments
186128.5,0,Confidence Judgments
9954.0,0,Confidence Judgments
104010.71428571428,1,Confidence Judgments
215686.75,0,Confidence Judgments
45040.0,1,Confidence Judgments
242079.5,0,Confidence Judgments
45887.0,1,Confidence Judgments
331037.4166666667,1,Confidence Judgments
59320.0,1,Confidence Judgments
123528.0,0,Confidence Judgments
245472.0,1,Confidence Judgments
21474587.111111112,0,Confidence Judgments
373429.0,0,Confidence Judgments
35591841.571428575,1,Confidence Judgments
465910.2,0,Confidence Judgments
262677.6666666667,0,Confidence Judgments
30485.5,0,Confidence Judgments
34016.90909090909,0,Confidence Judgments
112831.4,1,Confidence Judgments
118718.0,0,Confidence Judgments
82280.25,0,Confidence Judgments
238445.75,1,Confidence Judgments
110729.0,0,Confidence Judgments
21323800.75,1,Confidence Judgments
274838.0,0,Confidence Judgments
45456.625,0,Confidence Judgments
20230.0,0,Confidence Judgments
134685.125,1,Confidence Judgments
110611.17647058824,1,Confidence Judgments
133300.4,0,Confidence Judgments
150262.5294117647,0,Confidence Judgments
11503645.833333334,0,Confidence Judgments
7264579.0,1,Confidence Judgments
2509331.75,0,Confidence Judgments
467330.1666666667,0,Confidence Judgments
439038.75,0,Confidence Judgments
165893.0,1,Confidence Judgments
38803963.2,1,Confidence Judgments
109126.0,1,Confidence Judgments
145655.14285714287,1,Confidence Judgments
100228783.5,1,Confidence Judgments
8613.0,1,Confidence Judgments
97639.16666666669,1,Confidence Judgments
183821.0,0,Confidence Judgments
144212.25,0,Confidence Judgments
89754.25,1,Confidence Judgments
191908.0,1,Confidence Judgments
108605.33333333331,1,Confidence Judgments
19798946.666666668,0,Confidence Judgments
107252.66666666669,0,Confidence Judgments
2886376.0,0,Confidence Judgments
2898516.0,0,Confidence Judgments
96538.75,0,Confidence Judgments
134446.5,0,Confidence Judgments
15028.0,1,Confidence Judgments
69368.75,0,Confidence Judgments
119507142.5,0,Confidence Judgments
12609471.4,0,Confidence Judgments
270037.6,0,Confidence Judgments
220339.4,0,Confidence Judgments
66673.0,1,Confidence Judgments
113918.33333333331,0,Confidence Judgments
96983.85714285714,0,Confidence Judgments
50104.333333333336,0,Confidence Judgments
327083.0,0,Confidence Judgments
185652.7272727273,0,Confidence Judgments
36093.0,1,Confidence Judgments
22822.0,1,Confidence Judgments
250234.0909090909,0,Confidence Judgments
3777182.0,1,Confidence Judgments
130878.0,0,Confidence Judgments
30224951.75,0,Confidence Judgments
680225.0,0,Confidence Judgments
85880.0,0,Confidence Judgments
390084.0,1,Confidence Judgments
16769410.8125,1,Confidence Judgments
7122.0,0,Confidence Judgments
1382289.9444444445,0,Confidence Judgments
90356.3,0,Confidence Judgments
5545.0,0,Confidence Judgments
10606184.7,0,Confidence Judgments
403647.6666666667,0,Confidence Judgments
6498065.090909091,0,Confidence Judgments
66031.0,1,Confidence Judgments
12286134.714285716,0,Confidence Judgments
12312870.857142856,1,Confidence Judgments
60575322.0,1,Confidence Judgments
237528.53846153847,1,Confidence Judgments
50350918.7,1,Confidence Judgments
36485.0,1,Confidence Judgments
139366.6,1,Confidence Judgments
101703.0,1,Confidence Judgments
180072.0,0,Confidence Judgments
108969.42857142857,1,Confidence Judgments
9296.333333333334,0,Confidence Judgments
15920.5,1,Confidence Judgments
26601.0,0,Confidence Judgments
217691.5,1,Confidence Judgments
19180.0,0,Confidence Judgments
40545.5,0,Confidence Judgments
20942.333333333332,0,Confidence Judgments
16943.25,1,Confidence Judgments
39830.0,0,Confidence Judgments
738254.8333333334,0,Confidence Judgments
33269.833333333336,0,Confidence Judgments
25639.5,0,Confidence Judgments
44028864.0,0,Confidence Judgments
35167.0,1,Confidence Judgments
120916.0,1,Confidence Judgments
124669.2,0,Confidence Judgments
201209.5,0,Confidence Judgments
180572.0,0,Confidence Judgments
123989.875,0,Confidence Judgments
64480.2,0,Confidence Judgments
94888.66666666669,0,Confidence Judgments
264697.0,0,Confidence Judgments
239976.75,0,Confidence Judgments
26776.0,1,Confidence Judgments
77798.1,1,Confidence Judgments
24953896.75,1,Confidence Judgments
13853839.42857143,0,Confidence Judgments
19556.0,0,Confidence Judgments
10434.0,0,Confidence Judgments
12942211.0,1,Confidence Judgments
46858.75,0,Confidence Judgments
352034.0,1,Confidence Judgments
117242.4,0,Confidence Judgments
10042332.888888888,0,Confidence Judgments
17771.0,1,Confidence Judgments
159742673.5,1,Confidence Judgments
60027.0,1,Confidence Judgments
13284.0,1,Confidence Judgments
353686.25,0,Confidence Judgments
68649.25,1,Confidence Judgments
61530.0,0,Confidence Judgments
37740.5,0,Confidence Judgments
127318.5,0,Confidence Judgments
80691.83333333333,0,Confidence Judgments
137164.25,0,Confidence Judgments
103698.5,1,Confidence Judgments
120277.28571428572,0,Confidence Judgments
86002.0,1,Confidence Judgments
44768.5,1,Confidence Judgments
1145984.3333333333,1,Confidence Judgments
108806.58333333331,0,Confidence Judgments
37154.857142857145,0,Confidence Judgments
40302.0,1,Confidence Judgments
54696.125,0,Confidence Judgments
183827.25,0,Confidence Judgments
101086.0,0,Confidence Judgments
154224.33333333334,0,Confidence Judgments
3931622.6666666665,0,Confidence Judgments
4025.0,0,Confidence Judgments
222404.25,0,Confidence Judgments
92862.25,1,Confidence Judgments
44780.5,0,Confidence Judgments
71346.9,1,Confidence Judgments
77108.0,0,Confidence Judgments
46604.25,1,Confidence Judgments
1616548.25,1,Confidence Judgments
88867.0,0,Confidence Judgments
49537.5,0,Confidence Judgments
36528.0,0,Confidence Judgments
40829.75,1,Confidence Judgments
45650.0,1,Confidence Judgments
49329.333333333336,0,Confidence Judgments
72784.5,1,Confidence Judgments
35797.0,0,Confidence Judgments
33824.5,0,Confidence Judgments
215668.66666666663,0,Confidence Judgments
57951.666666666664,0,Confidence Judgments
70611.75,0,Confidence Judgments
5571.0,0,Confidence Judgments
235415.35714285713,0,Confidence Judgments
58467.36363636364,1,Confidence Judgments
125214.0,0,Confidence Judgments
118522.75,1,Confidence Judgments
866183.0,1,Confidence Judgments
167642.0,0,Confidence Judgments
8968423.8,0,Confidence Judgments
530356.0,0,Confidence Judgments
223620.0,0,Confidence Judgments
282020.0,1,Confidence Judgments
187611.5,1,Confidence Judgments
154657.0,0,Confidence Judgments
63420.25,1,Confidence Judgments
203963.33333333337,1,Confidence Judgments
356358.25,0,Confidence Judgments
83919845.66666667,1,Confidence Judgments
215909.5,0,Confidence Judgments
213123.2857142857,0,Confidence Judgments
73177.25,1,Confidence Judgments
44447492.5,0,Confidence Judgments
47108.28571428572,1,Confidence Judgments
124438.75,0,Confidence Judgments
151253405.25,1,Confidence Judgments
58266856.09090909,1,Confidence Judgments
101547.4,0,Confidence Judgments
130298.16666666669,0,Confidence Judgments
77663.09090909091,1,Confidence Judgments
137596.66666666666,0,Confidence Judgments
73744.5294117647,0,Confidence Judgments
391067.0,0,Confidence Judgments
2416021.875,0,Confidence Judgments
58553227.85714286,0,Confidence Judgments
31195.0,0,Confidence Judgments
147770887.7142857,0,Confidence Judgments
103420.0,0,Confidence Judgments
258122.16666666663,0,Confidence Judgments
44047967.0,0,Confidence Judgments
27753.0,1,Confidence Judgments
8960.0,0,Confidence Judgments
239067.66666666663,1,Confidence Judgments
83860452.16666667,1,Confidence Judgments
142044.0,0,Confidence Judgments
22159.083333333332,0,Confidence Judgments
12714.0,0,Confidence Judgments
624601.5,0,Confidence Judgments
137338.42857142858,1,Confidence Judgments
139288.33333333334,0,Confidence Judgments
9990596.6,1,Confidence Judgments
589407.5,0,Confidence Judgments
15543.0,1,Confidence Judgments
6632933.0,0,Confidence Judgments
82762.0,0,Confidence Judgments
87569.0,1,Confidence Judgments
53648.8,0,Confidence Judgments
43105.125,0,Confidence Judgments
7806218.333333333,0,Confidence Judgments
110234.5,0,Confidence Judgments
83427.66666666667,1,Confidence Judgments
151227598.0,0,Confidence Judgments
121014790.8,0,Confidence Judgments
76817519.22222222,0,Confidence Judgments
76823.83333333333,0,Confidence Judgments
28537803.0,1,Confidence Judgments
101054552.83333331,0,Confidence Judgments
121041516.6,0,Confidence Judgments
13856568.28,0,Confidence Judgments
87698.0,0,Confidence Judgments
7914.0,0,Confidence Judgments
156924.33333333334,0,Confidence Judgments
100894211.5,1,Confidence Judgments
286834.22222222225,0,Confidence Judgments
65309020.0,0,Confidence Judgments
35829490.47058824,1,Confidence Judgments
2828757.0,0,Confidence Judgments
172896735.14285713,1,Confidence Judgments
29744.0,1,Confidence Judgments
256149.66666666663,0,Confidence Judgments
206465.4375,0,Confidence Judgments
45089428.809523806,1,Confidence Judgments
115012810.0,1,Confidence Judgments
175108.0,0,Confidence Judgments
37137558.28571428,0,Confidence Judgments
86478477.0,1,Confidence Judgments
294987.0,0,Confidence Judgments
686356.2,0,Confidence Judgments
107970.0,0,Confidence Judgments
8909033.75,1,Confidence Judgments
7322122.166666667,0,Confidence Judgments
55032795.36363637,1,Confidence Judgments
12384061.285714284,0,Confidence Judgments
39475.0,0,Confidence Judgments
6496.0,0,Confidence Judgments
67231325.22222222,0,Confidence Judgments
83738.83333333333,0,Confidence Judgments
119160.33333333331,0,Confidence Judgments
92700.07142857143,1,Confidence Judgments
45319.75,1,Confidence Judgments
147226.83333333334,0,Confidence Judgments
5790508.8,0,Confidence Judgments
50469484.166666664,1,Confidence Judgments
68599.0,1,Confidence Judgments
112636.375,0,Confidence Judgments
21699580.5,0,Confidence Judgments
60604895.7,0,Confidence Judgments
93107807.21052632,0,Confidence Judgments
14170237.666666666,1,Confidence Judgments
131462.5,1,Confidence Judgments
95238.5,1,Confidence Judgments
45873.0,0,Confidence Judgments
548205.5,1,Confidence Judgments
100834377.83333331,1,Confidence Judgments
6827926.928571428,0,Confidence Judgments
55023307.72727273,0,Confidence Judgments
100886218.16666669,0,Confidence Judgments
86473302.42857143,1,Confidence Judgments
15931830.25,1,Confidence Judgments
162611.5,0,Confidence Judgments
19023.0,1,Confidence Judgments
511250.4285714286,0,Confidence Judgments
141267.83333333334,1,Confidence Judgments
113435.66666666669,0,Confidence Judgments
191394.5,0,Confidence Judgments
21188460.277777776,0,Confidence Judgments
6247841.214285715,0,Confidence Judgments
71217402.14285715,0,Confidence Judgments
26126.0,1,Confidence Judgments
14948.0,0,Confidence Judgments
54127033.125,0,Confidence Judgments
